label,start,end
治疗药物,先天性肘关节融合,双蚁祛湿通络胶囊
治疗药物,先天性肘关节融合,双氯芬酸钠缓释片
治疗药物,先天性肘关节融合,尼美舒利分散片
治疗药物,先天性肘关节融合,草乌甲素胶丸
治疗药物,先天性肘关节融合,布洛芬缓释胶囊
治疗药物,先天性肘关节融合,酮洛芬缓释胶囊
治疗药物,先天性肘关节融合,消炎镇痛膏
治疗药物,先天性肘关节融合,硫酸氨基葡萄糖片
治疗药物,先天性肘关节融合,双氯芬酸二乙胺凝胶
治疗药物,先天性肘关节融合,抗骨增生片
治疗药物,先天性肘关节融合,附桂骨痛胶囊
治疗药物,先天性肘关节融合,麝香壮骨膏
治疗药物,先天性肘关节融合,附桂骨痛颗粒
治疗药物,先天性肘关节融合,Ⅰ
治疗药物,先天性肘关节融合,吲哚美辛栓
常见药物,先天性肘关节融合,酮洛芬缓释胶囊
常见药物,先天性肘关节融合,双蚁祛湿通络胶囊
并发症,先天性肘关节融合,肌肉萎缩
科室从属,骨外科,外科
就诊科室,先天性肘关节融合,骨外科
治疗,先天性仰趾外翻足,支持性治疗
治疗,先天性仰趾外翻足,康复治疗
推荐吃,先天性仰趾外翻足,双皮奶
推荐吃,先天性仰趾外翻足,牛奶麦片粥
推荐吃,先天性仰趾外翻足,牛奶香蕉糊
推荐吃,先天性仰趾外翻足,牛奶花椰菜泥
推荐吃,先天性仰趾外翻足,香蕉蜂蜜奶
推荐吃,先天性仰趾外翻足,香蕉葡萄干牛奶
推荐吃,先天性仰趾外翻足,玉米牛奶浓汤
推荐吃,先天性仰趾外翻足,南瓜牛奶汁
忌吃,先天性仰趾外翻足,面肥
忌吃,先天性仰趾外翻足,啤酒
忌吃,先天性仰趾外翻足,白酒
忌吃,先天性仰趾外翻足,腐竹
宜吃,先天性仰趾外翻足,南瓜子仁
宜吃,先天性仰趾外翻足,葵花子仁
宜吃,先天性仰趾外翻足,白果（干）
宜吃,先天性仰趾外翻足,赤小豆
并发症,先天性仰趾外翻足,胼胝
科室从属,骨外科,外科
就诊科室,先天性仰趾外翻足,骨外科
治疗,先天性锁骨假关节,支持性治疗
治疗,先天性锁骨假关节,康复治疗
治疗药物,先天性锁骨假关节,三七胶囊
治疗药物,先天性锁骨假关节,跌打丸
治疗药物,先天性锁骨假关节,接骨续筋片
治疗药物,先天性锁骨假关节,活血止痛散
治疗药物,先天性锁骨假关节,止血镇痛胶囊
常见药物,先天性锁骨假关节,跌打丸
常见药物,先天性锁骨假关节,活血止痛散
并发症,先天性锁骨假关节,锁骨骨折
科室从属,骨外科,外科
就诊科室,先天性锁骨假关节,骨外科
治疗,先天性马蹄内翻足,按摩、石膏矫正，手术治疗
推荐吃,先天性马蹄内翻足,黄豆芽排骨
推荐吃,先天性马蹄内翻足,炝黄豆芽
推荐吃,先天性马蹄内翻足,毛豆番茄豆腐汤
推荐吃,先天性马蹄内翻足,毛豆炒豆腐
推荐吃,先天性马蹄内翻足,芝麻大饼
推荐吃,先天性马蹄内翻足,黑芝麻甜奶粥
推荐吃,先天性马蹄内翻足,草莓柠檬汁
推荐吃,先天性马蹄内翻足,柠檬鱼
忌吃,先天性马蹄内翻足,面肥
忌吃,先天性马蹄内翻足,啤酒
忌吃,先天性马蹄内翻足,白酒
忌吃,先天性马蹄内翻足,腐竹
宜吃,先天性马蹄内翻足,芝麻
宜吃,先天性马蹄内翻足,南瓜子仁
宜吃,先天性马蹄内翻足,葵花子仁
宜吃,先天性马蹄内翻足,白果（干）
并发症,先天性马蹄内翻足,胼胝
并发症,先天性马蹄内翻足,缺血性坏死
病症,先天性马蹄内翻足,溃疡
科室从属,骨外科,外科
就诊科室,先天性马蹄内翻足,骨外科
治疗,先天性髋脱位,支持性治疗
治疗,先天性髋脱位,康复治疗
治疗药物,先天性髋脱位,跳骨片
治疗药物,先天性髋脱位,盐酸氨基葡萄糖胶囊
常见药物,先天性髋脱位,盐酸氨基葡萄糖胶囊
常见药物,先天性髋脱位,跳骨片
并发症,先天性髋脱位,缺血性坏死
并发症,先天性髋脱位,坐骨神经损伤
病症,先天性髋脱位,无力
科室从属,骨外科,外科
就诊科室,先天性髋脱位,骨外科
治疗,先天性髋内翻,支持性治疗
治疗,先天性髋内翻,康复治疗
推荐吃,先天性髋内翻,冬菇椰菜豆腐粉丝汤
推荐吃,先天性髋内翻,菠菜豆腐汤
推荐吃,先天性髋内翻,牛奶菠菜粥
推荐吃,先天性髋内翻,香菇油菜面筋粥
推荐吃,先天性髋内翻,雪菜肉末粥
推荐吃,先天性髋内翻,猪肉青菜粥
推荐吃,先天性髋内翻,紫菜芙蓉汤
推荐吃,先天性髋内翻,菠菜双蛋羹
忌吃,先天性髋内翻,白酒
忌吃,先天性髋内翻,腐竹
忌吃,先天性髋内翻,白扁豆
忌吃,先天性髋内翻,螃蟹
宜吃,先天性髋内翻,鸡肉
宜吃,先天性髋内翻,芝麻
宜吃,先天性髋内翻,南瓜子仁
宜吃,先天性髋内翻,葵花子仁
治疗药物,先天性髋内翻,跳骨片
治疗药物,先天性髋内翻,盐酸氨基葡萄糖胶囊
常见药物,先天性髋内翻,盐酸氨基葡萄糖胶囊
常见药物,先天性髋内翻,跳骨片
并发症,先天性髋内翻,先天性髋关节外展挛缩和骨盆倾斜
并发症,先天性髋内翻,脊柱侧凸
病症,先天性髋内翻,疲劳
病症,先天性髋内翻,无力
科室从属,骨外科,外科
就诊科室,先天性髋内翻,骨外科
治疗,先天性胫骨假关节,支持性治疗
治疗,先天性胫骨假关节,康复治疗
治疗药物,先天性胫骨假关节,接骨续筋片
治疗药物,先天性胫骨假关节,止血镇痛胶囊
常见药物,先天性胫骨假关节,接骨续筋片
常见药物,先天性胫骨假关节,止血镇痛胶囊
并发症,先天性胫骨假关节,骨折
并发症,先天性胫骨假关节,恶心和呕吐
病症,先天性胫骨假关节,硬化
病症,先天性胫骨假关节,囊肿
科室从属,骨外科,外科
就诊科室,先天性胫骨假关节,骨外科
治疗,先天性脊柱侧凸,支持性治疗
治疗,先天性脊柱侧凸,康复治疗
推荐吃,先天性脊柱侧凸,木耳粉丝肉丸汤
推荐吃,先天性脊柱侧凸,木耳肉片汤
推荐吃,先天性脊柱侧凸,苋菜黄鱼羹
推荐吃,先天性脊柱侧凸,苋菜豆腐羹
推荐吃,先天性脊柱侧凸,黑米粥
推荐吃,先天性脊柱侧凸,黑米埋珍珠
推荐吃,先天性脊柱侧凸,牛奶香蕉糊
推荐吃,先天性脊柱侧凸,牛奶麦片粥
忌吃,先天性脊柱侧凸,面肥
忌吃,先天性脊柱侧凸,啤酒
忌吃,先天性脊柱侧凸,白酒
忌吃,先天性脊柱侧凸,腐竹
宜吃,先天性脊柱侧凸,南瓜子仁
宜吃,先天性脊柱侧凸,葵花子仁
宜吃,先天性脊柱侧凸,白果（干）
宜吃,先天性脊柱侧凸,赤小豆
并发症,先天性脊柱侧凸,肛门闭锁
并发症,先天性脊柱侧凸,尿路梗阻
科室从属,骨外科,外科
就诊科室,先天性脊柱侧凸,骨外科
治疗,先天性肌性斜颈,支持性治疗
治疗,先天性肌性斜颈,康复治疗
推荐吃,先天性肌性斜颈,鲜奶核桃粥
推荐吃,先天性肌性斜颈,核桃鸡
推荐吃,先天性肌性斜颈,羊肉温补汤
推荐吃,先天性肌性斜颈,参芪羊肉粥
推荐吃,先天性肌性斜颈,鸽肉粥
推荐吃,先天性肌性斜颈,素炒菠菜
推荐吃,先天性肌性斜颈,牛奶菠菜粥
推荐吃,先天性肌性斜颈,菜花肉饼
忌吃,先天性肌性斜颈,面肥
忌吃,先天性肌性斜颈,啤酒
忌吃,先天性肌性斜颈,白酒
忌吃,先天性肌性斜颈,腐竹
宜吃,先天性肌性斜颈,鸡肉
宜吃,先天性肌性斜颈,鸽肉
宜吃,先天性肌性斜颈,南瓜子仁
宜吃,先天性肌性斜颈,葵花子仁
并发症,先天性肌性斜颈,斜颈
科室从属,骨外科,外科
就诊科室,先天性肌性斜颈,骨外科
检查项目,先天性肌性斜颈,乳突
检查项目,先天性肌性斜颈,乳突
检查项目,先天性肌性斜颈,乳突
检查项目,先天性肌性斜颈,乳突
治疗,先天性高肩胛症,支持性治疗
治疗,先天性高肩胛症,康复治疗
并发症,先天性高肩胛症,短颈畸形
病症,先天性高肩胛症,短颈
科室从属,骨外科,外科
就诊科室,先天性高肩胛症,骨外科
治疗,先天性尺桡骨融合,支持性治疗
治疗,先天性尺桡骨融合,康复治疗
并发症,先天性尺桡骨融合,臀肌挛缩症
病症,先天性尺桡骨融合,小头
科室从属,骨外科,外科
就诊科室,先天性尺桡骨融合,骨外科
治疗,颈椎双侧关节突关节脱位,支持性治疗
治疗,颈椎双侧关节突关节脱位,康复治疗
推荐吃,颈椎双侧关节突关节脱位,芹菜牛肉粥
推荐吃,颈椎双侧关节突关节脱位,菠菜芹菜粥
推荐吃,颈椎双侧关节突关节脱位,炒胡萝卜
推荐吃,颈椎双侧关节突关节脱位,胡萝卜苹果汁
推荐吃,颈椎双侧关节突关节脱位,胡萝卜香蕉汁
推荐吃,颈椎双侧关节突关节脱位,菠菜橘子汁
推荐吃,颈椎双侧关节突关节脱位,山楂橘子羹
推荐吃,颈椎双侧关节突关节脱位,清炒荷兰豆
忌吃,颈椎双侧关节突关节脱位,面肥
忌吃,颈椎双侧关节突关节脱位,啤酒
忌吃,颈椎双侧关节突关节脱位,白酒
忌吃,颈椎双侧关节突关节脱位,腐竹
宜吃,颈椎双侧关节突关节脱位,南瓜子仁
宜吃,颈椎双侧关节突关节脱位,葵花子仁
宜吃,颈椎双侧关节突关节脱位,白果（干）
宜吃,颈椎双侧关节突关节脱位,豆腐
治疗药物,颈椎双侧关节突关节脱位,骨康胶囊
治疗药物,颈椎双侧关节突关节脱位,独一味胶囊
治疗药物,颈椎双侧关节突关节脱位,8-11
治疗药物,颈椎双侧关节突关节脱位,舒筋活血片
治疗药物,颈椎双侧关节突关节脱位,伤科接骨片
治疗药物,颈椎双侧关节突关节脱位,伸筋丹胶囊
治疗药物,颈椎双侧关节突关节脱位,骨肽片
治疗药物,颈椎双侧关节突关节脱位,伤科跌打丸
治疗药物,颈椎双侧关节突关节脱位,云南白药胶囊
治疗药物,颈椎双侧关节突关节脱位,治伤软膏
治疗药物,颈椎双侧关节突关节脱位,独一味软胶囊
治疗药物,颈椎双侧关节突关节脱位,接骨七厘片
治疗药物,颈椎双侧关节突关节脱位,跌打损伤丸
治疗药物,颈椎双侧关节突关节脱位,盘龙七片
治疗药物,颈椎双侧关节突关节脱位,颈腰康胶囊
治疗药物,颈椎双侧关节突关节脱位,伤筋正骨酊
治疗药物,颈椎双侧关节突关节脱位,水解蛋白口服溶液
治疗药物,颈椎双侧关节突关节脱位,云南白药
治疗药物,颈椎双侧关节突关节脱位,仙灵骨葆片
治疗药物,颈椎双侧关节突关节脱位,舒筋活血丸
治疗药物,颈椎双侧关节突关节脱位,舒筋活血胶囊
治疗药物,颈椎双侧关节突关节脱位,无敌丹胶囊
常见药物,颈椎双侧关节突关节脱位,接骨七厘片
常见药物,颈椎双侧关节突关节脱位,伸筋丹胶囊
并发症,颈椎双侧关节突关节脱位,瘫痪
并发症,颈椎双侧关节突关节脱位,皮肤过敏
病症,颈椎双侧关节突关节脱位,剧痛
病症,颈椎双侧关节突关节脱位,瘫痪
科室从属,骨外科,外科
就诊科室,颈椎双侧关节突关节脱位,骨外科
治疗,习惯性髌骨脱位,支持性治疗
治疗,习惯性髌骨脱位,康复治疗
推荐吃,习惯性髌骨脱位,核桃鸡
推荐吃,习惯性髌骨脱位,鲜奶核桃粥
推荐吃,习惯性髌骨脱位,芹菜牛肉粥
推荐吃,习惯性髌骨脱位,番茄芹菜汁
推荐吃,习惯性髌骨脱位,紫菜色拉卷
推荐吃,习惯性髌骨脱位,紫菜豆腐肉片汤
推荐吃,习惯性髌骨脱位,三丝紫菜汤
推荐吃,习惯性髌骨脱位,鸡肉虾仁炒面
忌吃,习惯性髌骨脱位,面肥
忌吃,习惯性髌骨脱位,啤酒
忌吃,习惯性髌骨脱位,白酒
忌吃,习惯性髌骨脱位,腐竹
宜吃,习惯性髌骨脱位,鸡肉
宜吃,习惯性髌骨脱位,鸽肉
宜吃,习惯性髌骨脱位,南瓜子仁
宜吃,习惯性髌骨脱位,葵花子仁
治疗药物,习惯性髌骨脱位,跳骨片
常见药物,习惯性髌骨脱位,跳骨片
并发症,习惯性髌骨脱位,骨关节炎
科室从属,骨外科,外科
就诊科室,习惯性髌骨脱位,骨外科
检查项目,习惯性髌骨脱位,关节镜检查
检查项目,习惯性髌骨脱位,关节镜检查
治疗,膝关节结核,支持性治疗
治疗,膝关节结核,康复治疗
推荐吃,膝关节结核,荔枝粥
推荐吃,膝关节结核,核桃栗子羹
推荐吃,膝关节结核,甘蔗牛肉丸
推荐吃,膝关节结核,清炒荷兰豆
推荐吃,膝关节结核,鱼香荷兰豆
推荐吃,膝关节结核,牛里脊肉扒
推荐吃,膝关节结核,虾仁青豆炒饭
推荐吃,膝关节结核,番茄青豆汤
忌吃,膝关节结核,面肥
忌吃,膝关节结核,啤酒
忌吃,膝关节结核,白酒
忌吃,膝关节结核,腐竹
宜吃,膝关节结核,南瓜子仁
宜吃,膝关节结核,葵花子仁
宜吃,膝关节结核,核桃
宜吃,膝关节结核,白果（干）
治疗药物,膝关节结核,七厘胶囊
治疗药物,膝关节结核,甲芬那酸片
治疗药物,膝关节结核,舒筋活血片
治疗药物,膝关节结核,跌打丸
治疗药物,膝关节结核,龙血竭胶囊
治疗药物,膝关节结核,关节止痛膏
治疗药物,膝关节结核,伤痛宁膏
治疗药物,膝关节结核,活血止痛胶囊
治疗药物,膝关节结核,麝香接骨胶囊
治疗药物,膝关节结核,吲哚美辛肠溶片
常见药物,膝关节结核,七厘胶囊
常见药物,膝关节结核,舒筋活血片
并发症,膝关节结核,贫血
病症,膝关节结核,贫血
病症,膝关节结核,脓肿
病症,膝关节结核,疲劳
病症,膝关节结核,硬化
病症,膝关节结核,消瘦
病症,膝关节结核,盗汗
病症,膝关节结核,充血
病症,膝关节结核,卧床不起
病症,膝关节结核,水肿
病症,膝关节结核,低热
病症,膝关节结核,死骨
科室从属,骨外科,外科
就诊科室,膝关节结核,骨外科
检查项目,膝关节结核,关节镜检查
治疗,先天性桡骨缺如,支持性治疗
治疗,先天性桡骨缺如,康复治疗
治疗药物,先天性桡骨缺如,氢化可的松注射液
治疗药物,先天性桡骨缺如,双氯芬酸钠缓释胶囊
常见药物,先天性桡骨缺如,双氯芬酸钠缓释胶囊
常见药物,先天性桡骨缺如,氢化可的松注射液
并发症,先天性桡骨缺如,脑积水
并发症,先天性桡骨缺如,腭裂
并发症,先天性桡骨缺如,疝气
并发症,先天性桡骨缺如,脊柱侧凸
并发症,先天性桡骨缺如,肛门闭锁
病症,先天性桡骨缺如,小头
科室从属,骨外科,外科
就诊科室,先天性桡骨缺如,骨外科
治疗,胸椎结核椎旁脓肿穿入胸腔,支持性治疗
治疗,胸椎结核椎旁脓肿穿入胸腔,康复治疗
推荐吃,胸椎结核椎旁脓肿穿入胸腔,猪脊骨煲莲藕汤
推荐吃,胸椎结核椎旁脓肿穿入胸腔,排骨柴鱼汤
推荐吃,胸椎结核椎旁脓肿穿入胸腔,番茄皮蛋菜汤
推荐吃,胸椎结核椎旁脓肿穿入胸腔,瘦肉榨菜粉丝虾米汤
推荐吃,胸椎结核椎旁脓肿穿入胸腔,冬菇椰菜豆腐粉丝汤
推荐吃,胸椎结核椎旁脓肿穿入胸腔,菠菜豆腐汤
推荐吃,胸椎结核椎旁脓肿穿入胸腔,双菇番茄黄瓜紫菜汤
推荐吃,胸椎结核椎旁脓肿穿入胸腔,罗汉果金银菜柿饼汤
忌吃,胸椎结核椎旁脓肿穿入胸腔,面肥
忌吃,胸椎结核椎旁脓肿穿入胸腔,干腌菜
忌吃,胸椎结核椎旁脓肿穿入胸腔,腐竹
忌吃,胸椎结核椎旁脓肿穿入胸腔,白扁豆
宜吃,胸椎结核椎旁脓肿穿入胸腔,南瓜子仁
宜吃,胸椎结核椎旁脓肿穿入胸腔,葵花子仁
宜吃,胸椎结核椎旁脓肿穿入胸腔,白果（干）
宜吃,胸椎结核椎旁脓肿穿入胸腔,赤小豆
治疗药物,胸椎结核椎旁脓肿穿入胸腔,异烟肼片
治疗药物,胸椎结核椎旁脓肿穿入胸腔,利福平胶囊
治疗药物,胸椎结核椎旁脓肿穿入胸腔,对氨基水杨酸异烟肼片
常见药物,胸椎结核椎旁脓肿穿入胸腔,异烟肼片
常见药物,胸椎结核椎旁脓肿穿入胸腔,利福平胶囊
并发症,胸椎结核椎旁脓肿穿入胸腔,胸腔积液
并发症,胸椎结核椎旁脓肿穿入胸腔,肺不张
并发症,胸椎结核椎旁脓肿穿入胸腔,肺结核
病症,胸椎结核椎旁脓肿穿入胸腔,脓肿
病症,胸椎结核椎旁脓肿穿入胸腔,咳嗽
病症,胸椎结核椎旁脓肿穿入胸腔,胸痛
病症,胸椎结核椎旁脓肿穿入胸腔,气短
病症,胸椎结核椎旁脓肿穿入胸腔,截瘫
科室从属,骨外科,外科
就诊科室,胸椎结核椎旁脓肿穿入胸腔,骨外科
治疗,先天性颅锁骨发育不全,药物治疗
治疗,先天性颅锁骨发育不全,支持性治疗
推荐吃,先天性颅锁骨发育不全,白菜蛋花粥
推荐吃,先天性颅锁骨发育不全,卷心菜菠萝汁
推荐吃,先天性颅锁骨发育不全,紫菜芙蓉汤
推荐吃,先天性颅锁骨发育不全,菠菜双蛋羹
推荐吃,先天性颅锁骨发育不全,双菇番茄黄瓜紫菜汤
推荐吃,先天性颅锁骨发育不全,冰糖绿豆苋菜粥
推荐吃,先天性颅锁骨发育不全,冬菇椰菜豆腐粉丝汤
推荐吃,先天性颅锁骨发育不全,菠菜豆腐汤
忌吃,先天性颅锁骨发育不全,面肥
忌吃,先天性颅锁骨发育不全,干腌菜
忌吃,先天性颅锁骨发育不全,腐竹
忌吃,先天性颅锁骨发育不全,白扁豆
宜吃,先天性颅锁骨发育不全,薇菜
宜吃,先天性颅锁骨发育不全,南瓜子仁
宜吃,先天性颅锁骨发育不全,葵花子仁
宜吃,先天性颅锁骨发育不全,白果（干）
治疗药物,先天性颅锁骨发育不全,接骨续筋片
常见药物,先天性颅锁骨发育不全,接骨续筋片
并发症,先天性颅锁骨发育不全,侏儒症
并发症,先天性颅锁骨发育不全,脊柱裂
科室从属,骨外科,外科
就诊科室,先天性颅锁骨发育不全,骨外科
治疗,下背部痛,康复治疗
治疗,下背部痛,支持性治疗
推荐吃,下背部痛,沙拉芦荟
推荐吃,下背部痛,鱼香油菜心
推荐吃,下背部痛,鲜蘑油菜心
推荐吃,下背部痛,豌豆绿豆粥
推荐吃,下背部痛,豌豆焖羊肉饭
推荐吃,下背部痛,豌豆肚条汤
推荐吃,下背部痛,素炒圆白菜
推荐吃,下背部痛,炝圆白菜
忌吃,下背部痛,面肥
忌吃,下背部痛,啤酒
忌吃,下背部痛,白酒
忌吃,下背部痛,腐竹
宜吃,下背部痛,南瓜子仁
宜吃,下背部痛,葵花子仁
宜吃,下背部痛,白果（干）
宜吃,下背部痛,豆腐
治疗药物,下背部痛,布洛芬片
治疗药物,下背部痛,萘普生片
治疗药物,下背部痛,腺苷钴胺片
